analysis_id,dimension,manuscript_content,manuscript_location,code_content,code_file,code_lines,results,data_needed,data_available,notes,Unnamed: 11,dimension_norm,paper_id,human_analysis_id,codebot_analysis_id,link_type,confidence
A12,variable specification,"Firstly, for the anchor to be valid, it needs to correlate relatively strongly with the change scores. Indeed, this was the case for both positive affect (r = .54„ CI 95%[.49, .58]) and negative affect (r = .45„ CI 95%[.40, .50]).",text,"data$PANAS_NA_D1mean = rowMeans(data[ , c('PANASD1_11_Distressed', 'PANASD1_12_Upset', 
  'PANASD1_13_Hostile', 'PANASD1_14_Irritable', 'PANASD1_15_Scared', 'PANASD1_16_Afraid', 
  'PANASD1_17_Ashamed', 'PANASD1_18_Guilty', 'PANASD1_19_Nervous', 'PANASD1_20_Jittery')], na.rm=TRUE)

data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE) [...] data$NA_change = data$PANAS_NA_D2mean - data$PANAS_NA_D1mean [...] cor.test(data$NA_change, data$AnchorNA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",68-74; 78; 605,1.0,0.0,1.0,,,variables,anvari_2023,A12,10,exact,0.97
A12,transformation ,"For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect. To calculate each participant’s change score for positive affect, I subtracted the mean score for positive affect at Time 1 from the mean score for positive affect at Time 2. I did the same to calculate the change scores for negative affect. Thus, each participant had a change score for positive affect and a change score for negative affect. The anchor items for positive and",text,"data$PANAS_NA_D1mean = rowMeans(data[ , c('PANASD1_11_Distressed', 'PANASD1_12_Upset', 
  'PANASD1_13_Hostile', 'PANASD1_14_Irritable', 'PANASD1_15_Scared', 'PANASD1_16_Afraid', 
  'PANASD1_17_Ashamed', 'PANASD1_18_Guilty', 'PANASD1_19_Nervous', 'PANASD1_20_Jittery')], na.rm=TRUE)

data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE) [...] data$NA_change = data$PANAS_NA_D2mean - data$PANAS_NA_D1mean","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",68-74; 78,1.0,0.0,1.0,,,transform,anvari_2023,A12,10,exact,0.97
A12,inference criteria,"Firstly, for the anchor to be valid, it needs to correlate relatively strongly with the change scores. Indeed, this was the case for both positive affect (r = .54„ CI 95%[.49, .58]) and negative affect (r = .45„ CI 95%[.40, .50]).",text,"cor.test(data$NA_change, data$AnchorNA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",605,1.0,0.0,1.0,ci of 95% is default for cor.test -> implies alpha of 5%,,inference,anvari_2023,A12,10,exact,0.97
A13,model specification,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"cor.test(data$PANAS_PA_D2mean, data$AnchorPA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",587,1.0,0.0,1.0,,,model,anvari_2023,A13,11,exact,0.96
A13,variable specification,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"cor.test(data$PANAS_PA_D2mean, data$AnchorPA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",587,1.0,0.0,1.0,,,variables,anvari_2023,A13,11,exact,0.96
A13,transformation ,,,,,,,,,,,transform,anvari_2023,A13,11,exact,0.96
A13,variable specification,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE) […] cor.test(data$PANAS_PA_D2mean, data$AnchorPA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",64-66; 587,1.0,0.0,1.0,,,variables,anvari_2023,A13,11,exact,0.96
A13,transformation ,"For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect. ",text,"data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",64-66,1.0,0.0,1.0,,,transform,anvari_2023,A13,11,exact,0.96
A13,inference criteria,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"[…] cor.test(data$PANAS_PA_D2mean, data$AnchorPA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",587,1.0,0.0,1.0,ci of 95% is default for cor.test -> implies alpha of 5%,,inference,anvari_2023,A13,11,exact,0.96
A14,model specification,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"cor.test(data$PANAS_NA_D2mean, data$AnchorNA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",606,1.0,0.0,1.0,,,model,anvari_2023,A14,12,exact,0.96
A14,variable specification,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"cor.test(data$PANAS_NA_D2mean, data$AnchorNA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",606,1.0,0.0,1.0,,,variables,anvari_2023,A14,12,exact,0.96
A14,transformation ,,,,,,,,,,,transform,anvari_2023,A14,12,exact,0.96
A14,variable specification,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE) [...] cor.test(data$PANAS_NA_D2mean, data$AnchorNA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",72-74; 606,1.0,0.0,1.0,,,variables,anvari_2023,A14,12,exact,0.96
A14,transformation ,"For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect. ",text,"data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",72-74,1.0,0.0,1.0,,,transform,anvari_2023,A14,12,exact,0.96
A14,inference criteria,"Secondly, the anchor needs to correlate with the Time 2 scores, which was also the case for both positive (r = .45„ CI 95%[.40, .50]) and negative affect (r = .48„ CI 95%[.42, .52]).",text,"cor.test(data$PANAS_NA_D2mean, data$AnchorNA)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",606,1.0,0.0,1.0,ci of 95% is default for cor.test -> implies alpha of 5%,,inference,anvari_2023,A14,12,exact,0.96
A15,model specification,"Importantly, however, to show that the anchor-responses reflect change in the construct more than present state, the anchor’s correlation with the change scores should be stronger than its correlation with Time 2 scores. This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) but not for negative affect (rdif = -.02„ CI 95%[-.08, 0.04]; Zou, 2007).",text,"cocor(~PA_change + AnchorPA | PANAS_PA_D2mean + AnchorPA, data=data)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",590,1.0,0.0,1.0,"tchnically, wrong alternative hypothesis, test should be onse sided instead of two",,model,anvari_2023,A15,25,exact,0.9
A15,variable specification,"Importantly, however, to show that the anchor-responses reflect change in the construct more than present state, the anchor’s correlation with the change scores should be stronger than its correlation with Time 2 scores. This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) but not for negative affect (rdif = -.02„ CI 95%[-.08, 0.04]; Zou, 2007).",text,"cocor(~PA_change + AnchorPA | PANAS_PA_D2mean + AnchorPA, data=data)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",590,1.0,0.0,1.0,,,variables,anvari_2023,A15,25,exact,0.9
A15,transformation ,,,,,,,,,,,transform,anvari_2023,A15,25,exact,0.9
A15,variable specification,"Importantly, however, to show that the anchor-responses reflect change in the construct more than present state, the anchor’s correlation with the change scores should be stronger than its correlation with Time 2 scores. This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) but not for negative affect (rdif = -.02„ CI 95%[-.08, 0.04]; Zou, 2007).",text,"data$PANAS_PA_D1mean = rowMeans(data[ , c('PANASD1_1_Attentive', 'PANASD1_2_Interested', 
  'PANASD1_3_Alert', 'PANASD1_4_Excited', 'PANASD1_5_Enthusiastic', 'PANASD1_6_Inspired', 
  'PANASD1_7_Proud', 'PANASD1_8_Determined', 'PANASD1_9_Strong', 'PANASD1_10_Active')], na.rm=TRUE)

data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE) [...] data$PA_change = data$PANAS_PA_D2mean - data$PANAS_PA_D1mean [...] cocor(~PA_change + AnchorPA | PANAS_PA_D2mean + AnchorPA, data=data)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",60-66; 77; 590,1.0,0.0,1.0,,,variables,anvari_2023,A15,25,exact,0.9
A15,transformation ,"For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect. To calculate each participant’s change score for positive affect, I subtracted the mean score for positive affect at Time 1 from the mean score for positive affect at Time 2. I did the same to calculate the change scores for negative affect. Thus, each participant had a change score for positive affect and a change score for negative affect. The anchor items for positive and",text,"data$PANAS_PA_D1mean = rowMeans(data[ , c('PANASD1_1_Attentive', 'PANASD1_2_Interested', 
  'PANASD1_3_Alert', 'PANASD1_4_Excited', 'PANASD1_5_Enthusiastic', 'PANASD1_6_Inspired', 
  'PANASD1_7_Proud', 'PANASD1_8_Determined', 'PANASD1_9_Strong', 'PANASD1_10_Active')], na.rm=TRUE)

data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE) [...] data$PA_change = data$PANAS_PA_D2mean - data$PANAS_PA_D1mean","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",60-66; 77,1.0,0.0,1.0,,,transform,anvari_2023,A15,25,exact,0.9
A15,variable specification,"Importantly, however, to show that the anchor-responses reflect change in the construct more than present state, the anchor’s correlation with the change scores should be stronger than its correlation with Time 2 scores. This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) but not for negative affect (rdif = -.02„ CI 95%[-.08, 0.04]; Zou, 2007).",text,"data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE) [...] cocor(~PA_change + AnchorPA | PANAS_PA_D2mean + AnchorPA, data=data)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",64-66; 590,1.0,0.0,1.0,,,variables,anvari_2023,A15,25,exact,0.9
A15,transformation ,"For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect. ",text,"data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",64-66,1.0,0.0,1.0,,,transform,anvari_2023,A15,25,exact,0.9
A15,inference criteria,"This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) […] Zou, 2007)",text,"cocor(~PA_change + AnchorPA | PANAS_PA_D2mean + AnchorPA, data=data)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",590,1.0,0.0,1.0,"ci of 95% is default for cocor -> implies alpha of 5%, Zou based CI are in the output",,inference,anvari_2023,A15,25,exact,0.9
A16,model specification,"Importantly, however, to show that the anchor-responses reflect change in the construct more than present state, the anchor’s correlation with the change scores should be stronger than its correlation with Time 2 scores. This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) but not for negative affect (rdif = -.02„ CI 95%[-.08, 0.04]; Zou, 2007).",text,"cocor(~NA_change + AnchorNA | PANAS_NA_D2mean + AnchorNA, data=data)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",609,1.0,0.0,1.0,,,model,anvari_2023,A16,,no_match,0.0
A16,variable specification,"Importantly, however, to show that the anchor-responses reflect change in the construct more than present state, the anchor’s correlation with the change scores should be stronger than its correlation with Time 2 scores. This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) but not for negative affect (rdif = -.02„ CI 95%[-.08, 0.04]; Zou, 2007).",text,"cocor(~NA_change + AnchorNA | PANAS_NA_D2mean + AnchorNA, data=data)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",609,1.0,0.0,1.0,,,variables,anvari_2023,A16,,no_match,0.0
A16,transformation ,,,,,,,,,,,transform,anvari_2023,A16,,no_match,0.0
A16,variable specification,"Importantly, however, to show that the anchor-responses reflect change in the construct more than present state, the anchor’s correlation with the change scores should be stronger than its correlation with Time 2 scores. This was the case for positive affect (rdif = .09, CI 95%[.03, .15]) but not for negative affect (rdif = -.02„ CI 95%[-.08, 0.04]; Zou, 2007).",text,"data$PANAS_NA_D1mean = rowMeans(data[ , c('PANASD1_11_Distressed', 'PANASD1_12_Upset', 
  'PANASD1_13_Hostile', 'PANASD1_14_Irritable', 'PANASD1_15_Scared', 'PANASD1_16_Afraid', 
  'PANASD1_17_Ashamed', 'PANASD1_18_Guilty', 'PANASD1_19_Nervous', 'PANASD1_20_Jittery')], na.rm=TRUE)

data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE) [...] data$NA_change = data$PANAS_NA_D2mean - data$PANAS_NA_D1mean","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",68-74; 78,1.0,0.0,1.0,,,variables,anvari_2023,A16,,no_match,0.0
A16,transformation ,"For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect. To calculate each participant’s change score for positive affect, I subtracted the mean score for positive affect at Time 1 from the mean score for positive affect at Time 2. I did the same to calculate the change scores for negative affect. Thus, each participant had a change score for positive affect and a change score for negative affect. The anchor items for positive and",text,"data$PANAS_NA_D1mean = rowMeans(data[ , c('PANASD1_11_Distressed', 'PANASD1_12_Upset', 
  'PANASD1_13_Hostile', 'PANASD1_14_Irritable', 'PANASD1_15_Scared', 'PANASD1_16_Afraid', 
  'PANASD1_17_Ashamed', 'PANASD1_18_Guilty', 'PANASD1_19_Nervous', 'PANASD1_20_Jittery')], na.rm=TRUE)

data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE)","""./pilot_paper/anvari_2023/Anchor_BeforevsAfter_analysis.R""",68-74; 78,1.0,0.0,1.0,,,transform,anvari_2023,A16,,no_match,0.0
